id,seller,price,area_total,area_kitchen,area_living,floor,rooms,layout,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id
17319,1.0,7200000.0,36.9,9.6,18.8,12.0,1.0,,,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,3626
17320,3.0,7579019.0,78.02,16.0,41.0,4.0,3.0,,2.8,0.0,1.0,1.0,1.0,0.0,1.0,,1.0,1281
17321,3.0,7747025.0,72.48,15.2,39.4,8.0,3.0,,2.8,0.0,1.0,1.0,1.0,0.0,1.0,,1.0,1281
17322,3.0,7830579.0,55.2,18.7,23.5,10.0,2.0,,2.89,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,8939
17323,1.0,7900000.0,37.6,9.0,19.0,8.0,1.0,,2.7,1.0,0.0,0.0,1.0,,,2.0,2.0,3243
17324,3.0,8231570.0,69.7,27.3,28.0,5.0,2.0,,2.65,0.0,1.0,0.0,1.0,,,,1.0,5033
17325,3.0,8542516.0,64.0,,33.7,13.0,2.0,,,,,,,1.0,0.0,,1.0,4390
17326,3.0,8757143.0,61.3,11.5,31.5,3.0,2.0,,2.85,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,8855
17327,0.0,9000000.0,60.2,12.2,29.9,6.0,2.0,1.0,,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,8631
17328,3.0,9100269.0,62.0,12.2,32.5,9.0,2.0,,2.85,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,3910
17329,1.0,9499000.0,50.8,9.8,30.3,6.0,2.0,1.0,2.7,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,6256
17330,2.0,10000000.0,60.6,13.0,34.0,6.0,2.0,1.0,2.65,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6274
17331,0.0,9390000.0,63.0,13.0,34.0,9.0,2.0,,,0.0,1.0,,,1.0,1.0,2.0,1.0,9472
17332,,7000000.0,77.0,6.0,,3.0,4.0,1.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3992
17333,1.0,4300000.0,49.0,10.4,20.9,4.0,1.0,,,1.0,0.0,,,1.0,0.0,0.0,1.0,5538
17334,1.0,4460000.0,45.25,10.4,21.0,4.0,1.0,,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,5538
17335,1.0,5400000.0,54.0,10.0,35.0,3.0,2.0,,,,,1.0,0.0,,,,2.0,649
17336,1.0,5890000.0,35.0,10.5,18.0,1.0,1.0,,,1.0,0.0,1.0,0.0,,,0.0,2.0,7734
17337,1.0,6370000.0,52.0,,,2.0,1.0,,,0.0,1.0,,,1.0,0.0,2.0,1.0,8774
17338,1.0,8390000.0,64.0,12.0,37.0,6.0,2.0,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1673
17339,1.0,14500000.0,148.0,15.0,45.0,4.0,4.0,,,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,649
17340,0.0,4500000.0,44.9,9.0,28.0,3.0,2.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,8671
17341,1.0,5500000.0,38.6,9.8,16.3,1.0,1.0,,,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,7388
17342,0.0,5600000.0,51.0,8.0,30.0,1.0,2.0,1.0,,0.0,1.0,,,,,0.0,2.0,2691
17343,0.0,6950000.0,73.0,,,19.0,2.0,,4.0,0.0,1.0,,,,,3.0,2.0,8123
17344,0.0,8200000.0,65.0,7.0,44.0,10.0,3.0,1.0,2.7,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3657
17345,2.0,11700000.0,100.0,15.0,60.0,2.0,3.0,,3.1,1.0,1.0,1.0,0.0,,,3.0,2.0,4782
17346,,4300000.0,49.0,10.4,20.9,4.0,1.0,,,0.0,1.0,,,1.0,1.0,0.0,1.0,5538
17347,3.0,7451183.0,67.7,26.4,30.6,3.0,2.0,,2.89,0.0,1.0,1.0,0.0,1.0,0.0,,1.0,7615
17348,3.0,11240390.0,36.05,10.2,12.9,27.0,1.0,,3.0,1.0,0.0,0.0,1.0,,,,1.0,2247
17349,,6631635.0,50.1,25.5,16.3,22.0,1.0,,,0.0,1.0,,,,,,1.0,5782
17350,,153581999.0,220.0,10.0,190.0,46.0,3.0,,,2.0,1.0,0.0,1.0,,,3.0,2.0,9625
17351,3.0,68349250.0,131.0,17.3,69.4,9.0,3.0,,3.2,2.0,1.0,1.0,1.0,0.0,2.0,,1.0,1895
17352,3.0,50080758.0,87.1,22.2,41.3,11.0,2.0,,3.23,2.0,0.0,1.0,0.0,0.0,1.0,,1.0,1895
17353,,19492299.0,83.8,,40.6,4.0,2.0,,,0.0,1.0,,,0.0,1.0,,1.0,2529
17354,3.0,106587300.0,226.3,,,57.0,4.0,,,1.0,0.0,0.0,1.0,,,,1.0,1047
17355,,104000000.0,130.0,,,3.0,3.0,1.0,,0.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,4132
17356,,120000000.0,239.0,,,7.0,5.0,1.0,,0.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,8776
17357,,171000000.0,209.0,,,5.0,4.0,1.0,,0.0,3.0,1.0,1.0,,,3.0,1.0,8019
17358,3.0,21889298.0,85.9,,,3.0,2.0,,,,,,,,,,1.0,2434
17359,3.0,83257753.0,153.7,14.8,80.6,13.0,4.0,,3.2,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1895
17360,,14846755.0,53.9,,14.7,7.0,2.0,,,0.0,1.0,,,0.0,1.0,,1.0,2529
17361,,22767533.0,93.3,,,5.0,3.0,,,,,,,,,,1.0,2529
17362,,37842000.0,111.3,34.5,43.9,2.0,3.0,,,0.0,1.0,,,0.0,2.0,,1.0,623
17363,,25000000.0,95.0,19.0,,29.0,3.0,,3.1,2.0,0.0,0.0,1.0,,,0.0,1.0,1240
17364,3.0,37332200.0,127.85,,106.3,15.0,4.0,,3.2,,,,,,,,1.0,3773
17365,3.0,16261400.0,58.7,9.8,29.3,5.0,2.0,,,,,,,,,,1.0,7624
17366,,34990000.0,52.2,,32.0,2.0,1.0,,,1.0,0.0,1.0,1.0,,,3.0,2.0,3025
17367,,24280715.0,128.1,,,4.0,4.0,,,,,,,,,,1.0,44
17368,,16750000.0,65.6,10.0,42.0,3.0,2.0,1.0,,1.0,0.0,,,,,2.0,1.0,195
17369,,28678091.0,117.3,,,2.0,4.0,,,,,,,,,,1.0,2529
17370,3.0,32361059.0,131.6,7.0,110.1,11.0,5.0,,3.1,3.0,0.0,1.0,1.0,,,,1.0,1093
17371,,76626000.0,141.9,,,3.0,3.0,,,,,,,,,,1.0,5539
17372,,108000000.0,145.0,,,2.0,4.0,,3.2,0.0,2.0,1.0,1.0,,,3.0,1.0,4993
17373,,291291000.0,180.0,12.0,60.0,12.0,1.0,1.0,4.5,2.0,0.0,1.0,0.0,,,3.0,1.0,5893
17374,3.0,15986760.0,62.94,,52.2,10.0,1.0,,3.2,,,,,,,,1.0,3773
17375,3.0,18582480.0,75.6,10.8,47.0,3.0,3.0,,3.1,1.0,1.0,1.0,1.0,,,,1.0,5102
17376,3.0,24984080.0,72.2,6.6,45.5,12.0,2.0,,,1.0,2.0,1.0,1.0,,,,1.0,2500
17377,,75285000.0,143.4,,,2.0,4.0,,,,,,,,,,1.0,5539
17378,3.0,77748000.0,125.4,,,4.0,3.0,,,,,,,,,,1.0,248
17379,,23703624.0,73.2,,,16.0,1.0,,,,,,,,,,1.0,44
17380,,5397000.0,38.5,7.3,18.9,4.0,1.0,,2.7,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,8889
17381,3.0,13267134.0,56.2,13.2,28.2,26.0,2.0,,3.1,0.0,1.0,1.0,0.0,,,,1.0,5102
17382,,18526000.0,73.5,14.1,37.8,12.0,2.0,1.0,3.2,1.0,1.0,1.0,0.0,,,,1.0,9258
17383,,28094620.0,116.0,,,2.0,4.0,,,,,,,,,,1.0,2529
17384,,53950000.0,140.0,,,10.0,5.0,,3.35,3.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,7818
17385,,80000000.0,131.0,15.0,73.0,17.0,4.0,1.0,,2.0,0.0,0.0,1.0,,,3.0,1.0,4516
17386,,12300000.0,66.0,9.5,45.0,6.0,3.0,2.0,2.64,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,8873
17387,,20000000.0,66.3,12.8,45.3,7.0,2.0,1.0,2.75,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,3154
17388,,25000000.0,72.4,11.1,43.3,1.0,3.0,1.0,2.75,0.0,1.0,1.0,1.0,,,1.0,2.0,9635
17389,,29000000.0,133.2,17.0,74.0,16.0,4.0,,3.2,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,6646
17390,,53950000.0,137.0,12.0,71.0,10.0,4.0,,,,,1.0,0.0,,,0.0,2.0,7818
17391,,737193599.0,525.2,,,10.0,6.0,1.0,,2.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,3137
17392,,18915748.0,84.5,,,4.0,2.0,,,,,,,,,,1.0,44
17393,,19942416.0,87.1,,,2.0,3.0,,,,,,,,,,1.0,2529
17394,,35700000.0,160.0,17.0,91.1,19.0,3.0,1.0,,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,7820
17395,,10165480.0,56.5,,,13.0,1.0,,,,,,,,,,1.0,3139
17396,,21885186.0,82.9,,47.8,3.0,3.0,,,0.0,1.0,,,0.0,1.0,,1.0,2529
17397,3.0,13137024.0,63.04,11.9,32.6,11.0,2.0,,2.9,,,,,0.0,1.0,,1.0,1143
17398,,14000000.0,46.0,12.0,24.0,12.0,2.0,,3.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,6178
17399,,17770272.0,98.2,,,6.0,2.0,,,,,,,,,,1.0,3139
17400,,22911700.0,99.4,,,4.0,3.0,,,,,,,,,,1.0,44
17401,,43500000.0,156.0,18.0,98.0,24.0,4.0,,,,,1.0,0.0,,,0.0,2.0,7820
17402,,74932000.0,144.1,,,2.0,3.0,,,,,,,,,,1.0,5539
17403,,9649026.0,75.3,16.7,41.3,16.0,3.0,,,0.0,1.0,,,,,,1.0,5782
17404,,13890000.0,37.0,8.0,12.0,10.0,1.0,,,0.0,1.0,0.0,1.0,,,,1.0,5893
17405,3.0,16300551.0,89.2,12.4,52.8,19.0,3.0,,2.78,,,,,,,,1.0,6144
17406,,34180000.0,98.0,15.0,60.0,7.0,4.0,,,0.0,1.0,0.0,1.0,,,,1.0,5893
17407,,36799200.0,185.0,28.0,133.0,46.0,5.0,,3.6,0.0,4.0,0.0,1.0,,,,1.0,8296
17408,,53088500.0,119.3,,,2.0,3.0,,,,,,,,,,1.0,4093
17409,,78000000.0,120.0,18.0,65.0,6.0,3.0,,,,,1.0,0.0,,,3.0,2.0,3012
17410,,125000000.0,128.0,,,3.0,3.0,1.0,,2.0,0.0,,,0.0,1.0,3.0,1.0,2355
17411,,153581999.0,182.4,,,7.0,3.0,,,0.0,3.0,,,1.0,0.0,,1.0,8667
17412,,184298399.0,263.0,,,4.0,5.0,,,0.0,4.0,,,,,,1.0,9640
17413,,3797640.0,27.72,,,2.0,1.0,,,0.0,4.0,,,,,,1.0,6703
17414,3.0,9903999.0,54.8,,,11.0,1.0,,,,,,,,,,1.0,3808
17415,3.0,11635011.0,57.2,6.3,40.0,19.0,3.0,,2.8,0.0,2.0,1.0,1.0,1.0,1.0,,1.0,6512
17416,,12100000.0,51.2,8.3,30.3,6.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,691
17417,,13900000.0,38.0,10.0,17.0,11.0,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6178
17418,,16500000.0,50.0,17.0,21.0,3.0,1.0,,,,,1.0,0.0,1.0,0.0,2.0,2.0,8357
17419,3.0,18769054.0,87.8,,39.0,4.0,4.0,,3.1,2.0,0.0,,,,,,1.0,1093
17420,,21500000.0,52.0,,,6.0,1.0,,3.05,0.0,2.0,,,,,0.0,1.0,3881
17421,,23000000.0,51.0,,,7.0,1.0,,3.05,0.0,2.0,,,,,0.0,1.0,1405
17422,3.0,24680699.0,67.9,,,13.0,3.0,,,,,,,,,,1.0,2640
17423,,25700000.0,97.5,15.0,70.0,7.0,3.0,1.0,3.1,0.0,1.0,1.0,0.0,,,,1.0,6178
17424,,31342500.0,59.7,,,2.0,1.0,,,,,,,,,,1.0,5539
17425,,31700000.0,82.0,,,4.0,2.0,,3.25,,,1.0,1.0,,,0.0,2.0,7818
17426,3.0,41052980.0,107.3,,56.5,5.0,1.0,,3.3,,,,,,,,1.0,3396
17427,3.0,58913900.0,148.9,12.8,94.5,18.0,4.0,,,,,,,,,,1.0,7624
17428,3.0,171564664.0,192.7,40.2,61.8,7.0,4.0,,3.23,2.0,2.0,1.0,1.0,1.0,0.0,,1.0,1895
17429,,260000000.0,200.0,,140.0,10.0,5.0,1.0,,3.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,8316
17430,3.0,4921600.0,38.45,10.0,16.8,6.0,1.0,,2.7,0.0,1.0,,,0.0,1.0,,1.0,6703
17431,3.0,18113568.0,89.76,14.7,50.2,13.0,3.0,,3.0,0.0,2.0,1.0,1.0,,,,1.0,3067
17432,,22950000.0,103.0,15.0,53.0,6.0,3.0,1.0,2.8,2.0,0.0,0.0,1.0,,,2.0,1.0,1965
17433,,28300000.0,130.0,20.0,67.0,10.0,4.0,1.0,2.8,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1965
17434,3.0,30026440.0,81.8,7.6,52.3,28.0,3.0,,,1.0,2.0,1.0,1.0,,,,1.0,2500
17435,,292245314.0,175.8,,,7.0,4.0,,,0.0,2.0,,,,,,1.0,906
17436,,320006956.0,207.9,,,5.0,5.0,,,0.0,3.0,,,,,,1.0,906
17437,,15294528.0,84.8,13.3,46.2,7.0,3.0,,,1.0,1.0,,,0.0,2.0,,1.0,6064
17438,,25500000.0,106.0,16.0,51.8,18.0,2.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,7820
17439,,32499000.0,120.0,12.0,72.0,8.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,7761
17440,,9900000.0,45.0,5.0,,5.0,2.0,1.0,2.48,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,7658
17441,,16850000.0,90.3,12.6,51.2,4.0,3.0,1.0,3.1,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,9595
17442,,30900000.0,77.0,,,14.0,3.0,2.0,,2.0,0.0,,,,,,1.0,4886
17443,,4850000.0,15.3,,,3.0,1.0,,,1.0,0.0,,,,,3.0,1.0,6524
17444,,7700000.0,30.9,5.6,18.6,5.0,1.0,,,0.0,1.0,,,1.0,0.0,1.0,1.0,6012
17445,,18550000.0,88.0,11.2,50.0,12.0,4.0,,,0.0,1.0,,,1.0,0.0,1.0,1.0,294
17446,,30000000.0,71.0,13.0,49.0,11.0,3.0,,,0.0,1.0,,,1.0,0.0,2.0,1.0,5286
17447,,4930000.0,40.73,10.2,14.6,18.0,1.0,,2.7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,8204
17448,3.0,7552530.0,27.9,,15.5,1.0,1.0,,3.0,1.0,0.0,,,,,,1.0,6493
17449,,8270000.0,57.36,8.2,30.1,7.0,2.0,1.0,2.7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,8204
17450,,9600000.0,53.5,9.5,32.3,12.0,2.0,,2.7,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,7561
17451,,10100000.0,48.6,8.7,31.6,8.0,2.0,,,0.0,1.0,,,0.0,1.0,1.0,1.0,3866
17452,3.0,11232693.0,43.9,12.9,15.4,24.0,1.0,,3.1,1.0,0.0,1.0,0.0,,,,1.0,5102
17453,3.0,12827110.0,54.1,17.9,26.4,14.0,2.0,,3.0,0.0,1.0,,,,,,1.0,6493
17454,,14090490.0,62.1,14.0,38.0,10.0,2.0,,0.0,0.0,1.0,,,0.0,1.0,0.0,2.0,6493
17455,3.0,15244800.0,79.4,29.2,27.6,8.0,2.0,,,0.0,1.0,,,,,,1.0,1352
17456,,17200000.0,70.0,,,25.0,2.0,1.0,,,,,,1.0,0.0,2.0,1.0,9403
17457,2.0,4500000.0,71.7,14.3,40.8,2.0,3.0,1.0,,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3342
17458,,27200000.0,115.9,16.0,73.0,7.0,3.0,,,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,4584
17459,,31900000.0,110.0,16.0,70.0,34.0,3.0,,,2.0,0.0,0.0,1.0,,,0.0,1.0,4328
17460,,32900000.0,86.6,,50.0,6.0,3.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1628
17461,,115000000.0,210.0,,,27.0,1.0,,,,,1.0,1.0,,,0.0,1.0,4088
17462,3.0,6586282.0,37.66,10.1,14.5,9.0,1.0,,,1.0,0.0,,,1.0,0.0,,1.0,6371
17463,1.0,15900000.0,77.0,26.0,31.0,8.0,2.0,,2.95,2.0,0.0,1.0,0.0,,,0.0,2.0,6864
17464,1.0,19500000.0,97.7,12.5,54.7,8.0,3.0,1.0,3.1,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,9595
17465,3.0,26108360.0,77.54,,,9.0,2.0,,,,,,,,,,1.0,6542
17466,1.0,7900000.0,31.5,5.2,21.4,3.0,1.0,,,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,5938
17467,2.0,8500000.0,43.0,6.0,29.0,5.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,7069
17468,2.0,9800000.0,46.0,6.0,26.8,9.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,9361
17469,,10085800.0,47.8,17.8,14.8,2.0,1.0,,,1.0,0.0,,,,,,1.0,1352
17470,,10296000.0,46.8,17.7,14.2,13.0,1.0,,,1.0,0.0,,,,,,1.0,1352
17471,3.0,10436459.0,73.43,13.5,40.0,24.0,3.0,,,0.0,1.0,,,2.0,0.0,,1.0,6371
17472,3.0,10411299.0,45.3,12.5,30.7,4.0,2.0,,,,,,,,,,0.0,5102
17473,3.0,11045499.0,45.3,13.1,15.6,12.0,1.0,,3.1,1.0,0.0,1.0,0.0,,,,1.0,5102
17474,3.0,11342717.0,74.62,,,15.0,3.0,,,,,,,1.0,0.0,,1.0,8204
17475,0.0,11500000.0,40.0,9.0,19.0,12.0,1.0,,2.75,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,9595
17476,,11500000.0,55.6,13.0,20.1,3.0,1.0,,,,,,,,,,0.0,1834
17477,1.0,12000000.0,76.4,10.2,47.6,15.0,3.0,1.0,2.64,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2141
17478,2.0,13200000.0,53.0,10.0,31.0,14.0,2.0,1.0,2.74,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,8908
17479,,13940000.0,69.7,24.4,26.8,2.0,2.0,,,1.0,1.0,,,,,,1.0,1352
17480,3.0,14382400.0,71.2,25.9,26.6,3.0,2.0,,,0.0,1.0,,,,,,1.0,1352
17481,3.0,14539590.0,75.14,19.2,33.3,12.0,2.0,,3.1,0.0,1.0,,,,,,1.0,3029
17482,3.0,14899500.0,64.5,17.5,32.2,14.0,3.0,,,1.0,0.0,,,,,,1.0,1352
17483,,14874300.0,78.7,29.2,27.0,7.0,2.0,,,1.0,1.0,,,,,,1.0,1352
17484,,14809600.0,71.2,25.9,26.6,9.0,2.0,,,1.0,1.0,,,,,,1.0,1352
17485,1.0,15800000.0,78.0,24.0,44.0,8.0,3.0,2.0,2.64,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5970
17486,2.0,16000000.0,96.0,12.0,42.7,2.0,3.0,1.0,2.64,0.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,3075
17487,3.0,16526389.0,61.1,,,26.0,1.0,,3.2,1.0,0.0,1.0,0.0,,,,1.0,9258
17488,1.0,18400000.0,74.3,14.0,53.2,8.0,2.0,,3.2,2.0,0.0,,,,,0.0,1.0,9258
17489,3.0,19980424.0,66.4,26.1,30.3,8.0,3.0,,3.1,0.0,1.0,1.0,1.0,,,,1.0,5102
17490,3.0,20038560.0,71.5,,,6.0,1.0,,3.2,1.0,1.0,1.0,0.0,1.0,0.0,,1.0,9258
17491,3.0,4641679.0,29.32,,19.8,2.0,1.0,,2.8,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,5882
17492,,32500000.0,82.7,,,15.0,3.0,,,,,,,,,,,1628
17493,3.0,21212469.0,74.9,14.0,38.7,14.0,2.0,,3.2,0.0,1.0,1.0,1.0,0.0,1.0,,1.0,9258
17494,3.0,21287369.0,74.9,,,17.0,1.0,,3.2,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,9258
17495,3.0,21695482.0,80.6,15.5,34.6,29.0,2.0,,3.13,0.0,1.0,1.0,0.0,,,,1.0,4886
17496,,22021000.0,115.9,14.3,74.9,5.0,4.0,,,1.0,1.0,,,,,,1.0,3747
17497,,22050000.0,126.0,12.9,78.1,8.0,4.0,,,1.0,1.0,,,,,,1.0,3747
17498,,22466000.0,119.5,33.8,41.9,13.0,3.0,,,2.0,0.0,,,,,,1.0,7360
17499,0.0,22500000.0,63.0,,,45.0,2.0,,,2.0,0.0,0.0,1.0,,,2.0,2.0,1240
17500,1.0,23000000.0,121.0,15.6,68.0,6.0,4.0,,,2.0,0.0,,,0.0,2.0,3.0,2.0,256
17501,3.0,24859560.0,83.5,15.8,49.3,18.0,3.0,,3.2,0.0,1.0,1.0,1.0,0.0,1.0,,1.0,9258
17502,,25340000.0,126.7,12.8,78.8,7.0,4.0,,,1.0,1.0,,,,,,1.0,3747
17503,,25700000.0,86.0,15.0,49.0,3.0,2.0,1.0,2.9,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,4116
17504,,32999999.0,133.5,17.5,82.7,2.0,4.0,1.0,2.65,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,7342
17505,2.0,37500000.0,132.0,20.0,80.0,25.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,4584
17506,3.0,46783314.0,139.8,16.2,79.9,18.0,4.0,,3.2,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,9258
17507,1.0,65000000.0,190.0,,,11.0,4.0,1.0,,,,1.0,0.0,,,3.0,2.0,6411
17508,2.0,120000000.0,170.2,20.0,125.0,1.0,4.0,1.0,,1.0,2.0,1.0,0.0,,,0.0,1.0,2250
17509,1.0,17500000.0,90.4,10.0,47.0,14.0,3.0,,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8724
17510,,12900000.0,61.5,,,5.0,2.0,1.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,9166
17511,0.0,9000000.0,45.0,5.0,30.0,2.0,2.0,1.0,2.48,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,8881
17512,1.0,10450000.0,64.0,10.0,54.0,11.0,2.0,1.0,2.7,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,6157
17513,2.0,10500000.0,50.0,9.0,24.0,10.0,1.0,,2.7,1.0,0.0,1.0,0.0,,,1.0,1.0,7694
17514,1.0,16900000.0,60.2,13.0,38.0,13.0,3.0,,,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7694
17515,1.0,27900000.0,134.0,26.0,75.0,16.0,3.0,,,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2885
17516,0.0,33900000.0,160.0,20.0,117.0,4.0,5.0,1.0,,0.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,9634
17517,2.0,5900000.0,34.2,8.5,16.0,17.0,1.0,,,1.0,0.0,,,0.0,1.0,0.0,1.0,1172
17518,,59596000.0,126.8,22.5,65.8,18.0,4.0,,,0.0,1.0,,,0.0,2.0,,1.0,8350
17519,,83000000.0,131.0,15.0,110.0,6.0,4.0,,3.4,3.0,0.0,,,2.0,0.0,0.0,1.0,6318
17520,,89000000.0,165.0,,93.2,4.0,4.0,2.0,3.3,2.0,2.0,1.0,0.0,4.0,2.0,3.0,2.0,5414
17521,,175472790.0,200.0,,140.0,4.0,4.0,1.0,,2.0,0.0,1.0,1.0,,,3.0,2.0,4132
17522,,9900000.0,42.6,15.6,13.4,4.0,1.0,,3.1,1.0,0.0,1.0,0.0,,,0.0,1.0,4574
17523,,12740000.0,42.8,7.0,30.0,25.0,2.0,1.0,,1.0,0.0,1.0,0.0,,,0.0,1.0,4574
17524,,15907000.0,58.09,17.7,36.8,28.0,3.0,1.0,,1.0,0.0,1.0,0.0,,,0.0,1.0,4574
17525,,21700000.0,99.48,30.8,48.4,4.0,4.0,1.0,,2.0,0.0,1.0,0.0,,,0.0,1.0,4574
17526,,27000000.0,53.7,17.7,19.4,5.0,1.0,,3.1,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,5400
17527,,40838000.0,74.3,10.9,27.0,11.0,2.0,1.0,3.1,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,5400
17528,,62070000.0,78.57,35.0,25.0,6.0,1.0,,3.3,1.0,1.0,1.0,0.0,1.0,0.0,,1.0,1916
17529,3.0,69900600.0,78.54,,,8.0,1.0,,,,,,,,,,1.0,1916
17530,,79000000.0,153.0,,,10.0,4.0,,3.2,,,,,,,,1.0,5795
17531,,81500000.0,130.0,15.0,100.0,3.0,3.0,,3.4,3.0,0.0,,,2.0,0.0,0.0,1.0,6318
17532,3.0,86939987.0,123.2,,,4.0,1.0,,,,,,,,,,1.0,8275
17533,,99900000.0,165.0,15.0,130.0,5.0,4.0,,3.4,3.0,0.0,,,2.0,0.0,0.0,1.0,6318
17534,,160000000.0,196.0,,,3.0,3.0,,3.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,6495
17535,,377420422.0,221.0,20.0,,8.0,4.0,,3.3,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,6917
17536,,9680000.0,37.1,7.7,22.7,2.0,2.0,,,1.0,0.0,,,,,0.0,1.0,2321
17537,,13900000.0,50.0,11.0,36.0,4.0,2.0,,4.2,,,,,,,1.0,1.0,4518
17538,,15000000.0,45.3,22.0,10.0,7.0,1.0,,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,5915
17539,,17900000.0,58.09,17.7,26.8,27.0,2.0,1.0,,1.0,0.0,1.0,0.0,,,0.0,1.0,4574
17540,,17900000.0,58.09,17.7,26.8,27.0,2.0,1.0,,1.0,0.0,1.0,0.0,,,0.0,1.0,4574
17541,,20500000.0,63.0,14.0,34.0,14.0,2.0,1.0,2.64,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,351
17542,,22800000.0,59.1,10.0,40.0,8.0,2.0,,,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,816
17543,,57831345.0,117.0,,,3.0,3.0,,,,,,,,,,1.0,4093
17544,,58500000.0,128.4,,,3.0,3.0,,,,,1.0,1.0,0.0,1.0,0.0,1.0,4254
17545,,108000000.0,145.0,,,2.0,4.0,,,,,,,,,3.0,1.0,4993
17546,,168235210.0,272.4,,,3.0,1.0,,3.2,,,1.0,1.0,,,0.0,1.0,7058
17547,,225000000.0,205.0,20.0,160.0,3.0,4.0,,3.8,2.0,1.0,,,1.0,0.0,0.0,1.0,3473
17548,,15000000.0,42.0,8.0,24.0,5.0,1.0,,2.6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2305
