id,new,latitude,longitude,district,street,address,constructed,material,stories,elevator_without,elevator_passenger,elevator_service,parking,garbage_chute,heating
7502,0.0,55.608816000000004,37.535403,6.0,Новоясеневский проспект,9,2014.0,2.0,23.0,0.0,1.0,1.0,0.0,1.0,0.0
5350,0.0,55.687365,37.562488,6.0,улица Ивана Бабушкина,10,2008.0,,31.0,0.0,1.0,1.0,0.0,1.0,0.0
9248,0.0,55.693764,37.543506,6.0,Молодежная улица,5,1957.0,4.0,7.0,0.0,1.0,0.0,1.0,,0.0
656,0.0,55.677158999999996,37.533553000000005,6.0,улица Гарибальди,2к1,2007.0,4.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0
3123,0.0,55.706309999999995,37.569790999999995,6.0,улица Косыгина,7,1967.0,3.0,16.0,0.0,1.0,0.0,,,0.0
7685,0.0,55.687066,37.56697,6.0,улица Кедрова,5К1,2001.0,3.0,16.0,0.0,1.0,0.0,,1.0,0.0
4727,0.0,55.53454,37.503009999999996,6.0,улица Академика Понтрягина,11к3,2007.0,3.0,22.0,0.0,1.0,0.0,,1.0,0.0
4716,0.0,55.641808,37.534613,6.0,Миклухо-Маклая улица,57К2,1970.0,,9.0,0.0,1.0,1.0,,,
5094,0.0,55.646899,37.479699,6.0,Ленинский проспект,123,2006.0,2.0,29.0,0.0,1.0,1.0,,1.0,0.0
6601,0.0,55.569596,37.589796,6.0,Старокачаловская улица,10,1998.0,2.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0
5712,0.0,55.618679,37.487747999999996,6.0,улица Генерала Тюленева,25,1978.0,4.0,16.0,0.0,1.0,0.0,,1.0,0.0
2698,0.0,55.694256,37.585817,6.0,улица Шверника,9К3,1965.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
3604,0.0,55.627919999999996,37.51202,6.0,Профсоюзная улица,138,1987.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0
172,0.0,55.649149,37.569369,6.0,Балаклавский проспект,52К1,1972.0,4.0,12.0,0.0,1.0,0.0,,1.0,0.0
5810,0.0,55.68939,37.586401,6.0,улица Винокурова,5/6К3,1957.0,4.0,5.0,1.0,0.0,0.0,,,0.0
3452,0.0,55.532666000000006,37.521408,6.0,Южнобутовская улица,101,1996.0,3.0,12.0,0.0,1.0,1.0,,1.0,0.0
3500,0.0,55.501891,37.590282,6.0,улица Брусилова,27к2,2008.0,3.0,24.0,0.0,1.0,1.0,,,0.0
3188,0.0,55.645033999999995,37.583481,6.0,Балаклавский проспект,32К1,1964.0,4.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
9630,0.0,55.64719300000001,37.576501,6.0,Балаклавский проспект,38,1965.0,4.0,12.0,0.0,1.0,0.0,,1.0,0.0
6560,0.0,55.547397,37.566584000000006,6.0,Изюмская улица,47,2005.0,3.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0
1145,0.0,55.683828000000005,37.597916999999995,6.0,улица Винокурова,28К2,1962.0,4.0,9.0,0.0,1.0,0.0,,1.0,0.0
9013,0.0,55.648677,37.532771000000004,6.0,Профсоюзная улица,73,1973.0,2.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0
5728,0.0,55.540389000000005,37.501968,6.0,улица Академика Семенова,21,2001.0,,7.0,0.0,1.0,0.0,,1.0,0.0
7030,0.0,55.652014,37.602669,6.0,Симферопольский бульвар,16К4,1967.0,4.0,12.0,0.0,1.0,1.0,,,0.0
740,0.0,55.65144,37.603289000000004,6.0,Симферопольский бульвар,16К3,1967.0,4.0,12.0,1.0,1.0,0.0,,,0.0
3756,0.0,55.661836,37.580149,6.0,Болотниковская улица,51К1,1964.0,4.0,5.0,0.0,1.0,0.0,,,0.0
7493,0.0,55.662831000000004,37.589069,6.0,Болотниковская улица,40К3,1966.0,4.0,12.0,0.0,1.0,0.0,,1.0,0.0
2966,0.0,55.661516000000006,37.587658000000005,6.0,Болотниковская улица,40К1,1966.0,4.0,12.0,0.0,1.0,0.0,1.0,1.0,0.0
4713,0.0,55.540929000000006,37.576671999999995,6.0,Старонародная улица,4,1995.0,3.0,14.0,0.0,1.0,0.0,,,0.0
282,0.0,55.686041,37.545707,6.0,Ломоносовский проспект,7К2,1961.0,4.0,5.0,1.0,0.0,0.0,1.0,,0.0
7163,0.0,55.662263,37.587039000000004,6.0,Болотниковская улица,42К1,1968.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
1460,0.0,55.63845,37.518039,6.0,Профсоюзная улица,116К2,1987.0,3.0,16.0,0.0,1.0,1.0,,,0.0
9549,0.0,55.666858,37.591449,6.0,Нахимовский проспект,23К3,1969.0,4.0,12.0,0.0,1.0,0.0,,,0.0
9346,0.0,55.605031999999994,37.552894,6.0,Новоясеневский проспект,21К3,1978.0,2.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
4959,0.0,55.602139,37.533239,6.0,Ясногорская улица,17К1,1987.0,2.0,22.0,0.0,0.0,1.0,,1.0,0.0
4220,0.0,55.692516000000005,37.590389,6.0,улица Шверника,13К4,1966.0,4.0,12.0,0.0,1.0,0.0,,1.0,0.0
6017,0.0,55.685513,37.588359000000004,6.0,улица Винокурова,12К4,1974.0,4.0,12.0,0.0,1.0,1.0,,1.0,0.0
3156,0.0,55.638963000000004,37.543884000000006,6.0,Миклухо-Маклая улица,65К2,1968.0,4.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0
1345,0.0,55.593726000000004,37.53826,6.0,проезд Карамзина,1К3,1977.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0
7832,0.0,55.688081000000004,37.588674,6.0,улица Винокурова,9,1971.0,4.0,14.0,0.0,1.0,0.0,,1.0,0.0
408,0.0,55.680854000000004,37.585673,6.0,Большая Черемушкинская улица,26К3,1978.0,4.0,14.0,1.0,1.0,0.0,,1.0,0.0
7414,0.0,55.674174,37.536688,6.0,улица Гарибальди,8К2,1963.0,4.0,9.0,0.0,1.0,0.0,,1.0,0.0
7969,0.0,55.659927,37.523213,6.0,улица Академика Челомея,12/19,1998.0,4.0,17.0,0.0,1.0,0.0,1.0,1.0,0.0
2185,0.0,55.647991000000005,37.584011,6.0,улица Каховка,13К7,1964.0,4.0,5.0,1.0,0.0,0.0,,,0.0
9539,0.0,55.633013,37.515838,6.0,улица Островитянова,30К2,1972.0,4.0,9.0,0.0,1.0,0.0,,1.0,0.0
2634,0.0,55.667325,37.586634000000004,6.0,Нахимовский проспект,27К3,1969.0,4.0,12.0,0.0,1.0,0.0,,,0.0
1752,0.0,55.646599,37.532852,6.0,улица Генерала Антонова,1,1969.0,3.0,9.0,0.0,1.0,0.0,1.0,,0.0
3064,0.0,55.668330000000005,37.593965000000004,6.0,Нахимовский проспект,14,1962.0,4.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
4033,0.0,55.656712,37.518344,6.0,улица Обручева,28К8,,,22.0,0.0,1.0,1.0,1.0,1.0,
2020,0.0,55.685579000000004,37.596731,6.0,улица Винокурова,17К3,1965.0,4.0,12.0,0.0,1.0,0.0,,,0.0
4398,0.0,55.67525500000001,37.594054,6.0,Севастопольский проспект,31К2,1961.0,4.0,5.0,1.0,0.0,0.0,1.0,,0.0
205,0.0,55.647889,37.599292,6.0,Азовская улица,35К1,1963.0,4.0,5.0,1.0,0.0,0.0,,0.0,0.0
9374,0.0,55.675813,37.532348999999996,6.0,Ленинский проспект,91К3,1964.0,4.0,9.0,0.0,1.0,0.0,,1.0,0.0
37,0.0,55.548375,37.534469,6.0,Плавский проезд,5,2002.0,3.0,17.0,0.0,1.0,1.0,,1.0,0.0
2146,0.0,55.66030799999999,37.577273999999996,6.0,Перекопская улица,18,1964.0,3.0,5.0,1.0,0.0,0.0,,,0.0
5109,0.0,55.545421,37.551941,6.0,бульвар Адмирала Ушакова,9,1995.0,3.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0
1934,0.0,55.68863399999999,37.597702000000005,6.0,Большая Черемушкинская улица,7,1966.0,4.0,12.0,0.0,1.0,1.0,,,0.0
8842,0.0,55.628682999999995,37.478935,6.0,улица Теплый Стан,25К4,1973.0,4.0,12.0,0.0,1.0,1.0,,1.0,0.0
868,0.0,55.644709,37.479034000000006,6.0,Ленинский проспект,129К1,1976.0,3.0,16.0,0.0,1.0,0.0,,1.0,0.0
459,0.0,55.631686,37.472414,6.0,улица Академика Варги,16,1975.0,4.0,16.0,0.0,1.0,1.0,1.0,,0.0
7739,0.0,55.631366,37.480984,6.0,улица Теплый Стан,31,1994.0,4.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
7236,0.0,55.662786,37.523070000000004,6.0,улица Новаторов,36К3,2004.0,3.0,22.0,0.0,1.0,1.0,,1.0,0.0
3425,0.0,55.677783,37.560493,6.0,Профсоюзная улица,30К2,2004.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
241,0.0,55.606080000000006,37.514311,6.0,Голубинская улица,7К2,1976.0,3.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
1821,0.0,55.572309,37.569009,6.0,улица Знаменские Садки,7К2,1990.0,3.0,17.0,0.0,1.0,1.0,,,0.0
8332,0.0,55.629577000000005,37.509541,6.0,Профсоюзная улица,136К3,1972.0,4.0,9.0,0.0,1.0,0.0,,1.0,0.0
7325,0.0,55.702926,37.580337,6.0,проспект 60-летия Октября,5К4,1967.0,4.0,13.0,0.0,1.0,0.0,,1.0,0.0
55,0.0,55.67898100000001,37.607619,6.0,Нагорная улица,15К4,2007.0,4.0,14.0,0.0,1.0,1.0,,1.0,0.0
8614,0.0,55.544275,37.548627,6.0,Веневская улица,15,1995.0,2.0,17.0,0.0,1.0,1.0,,1.0,
4057,0.0,55.608617,37.526546,6.0,Новоясеневский проспект,3,1978.0,2.0,16.0,0.0,1.0,0.0,,1.0,0.0
2635,0.0,55.662231999999996,37.521875,6.0,улица Новаторов,36К2,2005.0,3.0,22.0,0.0,1.0,1.0,1.0,1.0,
3402,0.0,55.718759999999996,37.613943,5.0,Хавская улица,3,1938.0,,10.0,0.0,1.0,0.0,1.0,0.0,
2000,0.0,55.710839,37.605068,5.0,улица Орджоникидзе,1,2017.0,2.0,18.0,1.0,1.0,1.0,0.0,1.0,0.0
5347,0.0,55.658312,37.589177,6.0,Болотниковская улица,33К2,1999.0,3.0,17.0,0.0,1.0,1.0,,,0.0
636,0.0,55.566318,37.571956,6.0,улица Грина,5,1992.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
3959,0.0,55.669016000000006,37.586015,6.0,Севастопольский проспект,49,1975.0,4.0,12.0,0.0,1.0,1.0,,1.0,0.0
8298,0.0,55.65944399999999,37.512972999999995,6.0,улица Обручева,12,1968.0,3.0,16.0,0.0,1.0,1.0,,1.0,
9363,0.0,55.545375,37.539158,6.0,улица Адмирала Лазарева,11,2003.0,3.0,12.0,1.0,1.0,1.0,,1.0,0.0
2472,0.0,55.702313000000004,37.640632000000004,5.0,Автозаводская улица,23С928,1976.0,5.0,4.0,1.0,1.0,0.0,,0.0,
1526,0.0,55.68352900000001,37.679403,5.0,Судостроительная улица,27К2,1965.0,4.0,9.0,0.0,1.0,0.0,,1.0,0.0
3939,0.0,55.60115699999999,37.666719,5.0,Элеваторная улица,14,1973.0,4.0,12.0,0.0,1.0,0.0,1.0,1.0,
9411,0.0,55.67049300000001,37.653783000000004,5.0,улица Садовники,10,1970.0,3.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0
7853,0.0,55.68319399999999,37.648277,5.0,Нагатинская набережная,14К1,2015.0,3.0,20.0,1.0,1.0,1.0,1.0,1.0,0.0
8327,0.0,55.582925,37.580032,5.0,Варшавское шоссе,170Ек1,,5.0,22.0,1.0,1.0,0.0,,0.0,
1924,0.0,55.60995,37.586392,5.0,улица Красного Маяка,11К5,1971.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0
9649,0.0,55.579688,37.671085,5.0,Михневская улица,8,2013.0,4.0,45.0,1.0,1.0,1.0,0.0,1.0,0.0
7813,0.0,55.584578,37.650307,5.0,Харьковская улица,3К4,1975.0,3.0,16.0,1.0,1.0,1.0,1.0,,0.0
2887,0.0,55.59846700000001,37.669917,5.0,Липецкая улица,10К1,,4.0,16.0,0.0,1.0,1.0,,1.0,
175,0.0,55.616427,37.739321000000004,5.0,Ореховый бульвар,39К2,1976.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
4738,0.0,55.656077,37.610735999999996,5.0,Болотниковская улица,7А,1966.0,4.0,9.0,0.0,1.0,0.0,,1.0,0.0
2626,0.0,55.576793,37.673403,5.0,Ягодная улица,8к1,2011.0,4.0,24.0,0.0,1.0,1.0,0.0,1.0,0.0
7858,0.0,55.708425,37.665273,5.0,1-й Кожуховский проезд,19к1,1958.0,,8.0,0.0,1.0,0.0,1.0,1.0,
7931,0.0,55.575790000000005,37.673834,5.0,Ягодная улица,8к2,2011.0,4.0,24.0,0.0,1.0,1.0,0.0,1.0,0.0
78,0.0,55.616676,37.648385,5.0,улица Бехтерева,45К1,1968.0,3.0,9.0,1.0,0.0,0.0,,,0.0
4420,0.0,55.616753,37.704161,5.0,Шипиловская улица,14,1974.0,3.0,9.0,1.0,0.0,0.0,,0.0,0.0
2993,0.0,55.682644999999994,37.643228,5.0,Нагатинская набережная,10к1,2018.0,3.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0
3302,0.0,55.602352,37.739483,5.0,Елецкая улица,33К3,1980.0,4.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
9379,0.0,55.64054300000001,37.681604,5.0,Каширское шоссе,78К2,1988.0,3.0,17.0,0.0,1.0,1.0,,1.0,0.0
1264,0.0,55.703118999999994,37.620142,5.0,Большая Тульская улица,54,2004.0,3.0,17.0,0.0,1.0,1.0,,1.0,0.0
456,0.0,55.712709999999994,37.644477,5.0,2-й Павелецкий проезд,5С1,2016.0,2.0,8.0,1.0,1.0,1.0,0.0,,
8280,0.0,55.643404000000004,37.654771999999994,5.0,улица Москворечье,4к6,2008.0,3.0,24.0,0.0,1.0,1.0,,1.0,0.0
3046,0.0,55.58515799999999,37.662326,5.0,Михневская улица,5к2,1975.0,4.0,12.0,0.0,1.0,1.0,1.0,1.0,
8998,0.0,55.634983999999996,37.680471999999995,5.0,Кантемировская улица,3К2,1968.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
2934,0.0,55.620611,37.723762,5.0,Шипиловская улица,38,1975.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
5169,0.0,55.640111,37.77228,5.0,Алма-Атинская улица,7К2,1990.0,3.0,16.0,0.0,1.0,1.0,,1.0,0.0
8640,0.0,55.650378,37.606487,5.0,Симферопольский бульвар,19К1,2000.0,4.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
9315,0.0,55.602052,37.668857,5.0,Бирюлевская улица,1К3,2004.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
9286,0.0,55.60389300000001,37.584227,5.0,Чертановская улица,54К3,1971.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
8200,0.0,55.57753100000001,37.648142,5.0,Востряковский проезд,13К2,1976.0,4.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0
2105,0.0,55.615914000000004,37.648942,5.0,улица Бехтерева,49К2,1969.0,4.0,14.0,0.0,1.0,1.0,,1.0,0.0
7678,0.0,55.718430000000005,37.625001,5.0,Большая Серпуховская улица,62,1960.0,,8.0,0.0,1.0,1.0,1.0,1.0,
526,0.0,55.69521999999999,37.612542,5.0,Загородное шоссе,5К2,1972.0,4.0,14.0,0.0,1.0,0.0,,1.0,0.0
3052,0.0,55.63595,37.606604,5.0,Сумской проезд,12К2,1972.0,3.0,12.0,0.0,1.0,0.0,,1.0,0.0
3199,0.0,55.632891,37.752185,5.0,Братеевская улица,21К1,1985.0,3.0,17.0,0.0,1.0,1.0,,1.0,0.0
4817,0.0,55.60195,37.664752,5.0,Бирюлевская улица,1К1,2004.0,3.0,17.0,1.0,1.0,1.0,,1.0,0.0
6980,0.0,55.625836,37.604240999999995,5.0,Сумская улица,6К4,1969.0,3.0,9.0,1.0,1.0,0.0,,1.0,0.0
5529,0.0,55.652933,37.62069,5.0,Варшавское шоссе,87,1960.0,2.0,8.0,0.0,1.0,0.0,,,0.0
7616,0.0,55.647204,37.618641,5.0,Варшавское шоссе,94,2007.0,2.0,23.0,0.0,1.0,1.0,,1.0,0.0
9415,0.0,55.639258,37.594045,5.0,Северное Чертаново мкр,4к406,1981.0,3.0,16.0,0.0,1.0,1.0,0.0,1.0,0.0
9662,0.0,55.643576,37.653011,5.0,улица Москворечье,4К3,2005.0,3.0,17.0,1.0,1.0,1.0,,1.0,0.0
6122,0.0,55.621999,37.698879,5.0,улица Маршала Захарова,14К1,1984.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
6752,0.0,55.640420999999996,37.61026,5.0,Балаклавский проспект,5,1988.0,3.0,17.0,0.0,1.0,0.0,,,0.0
7346,0.0,55.632093000000005,37.675540999999996,5.0,улица Медиков,14к2,2008.0,2.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0
3712,0.0,55.620183999999995,37.741890000000005,5.0,улица Мусы Джалиля,28к1,1997.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
7045,0.0,55.635040000000004,37.611329,5.0,Сумской проезд,8К3,1997.0,3.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0
4090,0.0,55.635335,37.591809000000005,5.0,Северное Чертаново мкр,6к603,1983.0,3.0,16.0,0.0,1.0,1.0,0.0,1.0,0.0
5506,0.0,55.716685999999996,37.621246,5.0,Люсиновская улица,66К1,1925.0,,4.0,1.0,0.0,0.0,1.0,,
7612,0.0,55.60631899999999,37.735656,5.0,Елецкая улица,19К2,1977.0,3.0,12.0,0.0,1.0,0.0,,1.0,0.0
9204,0.0,55.586252,37.674246999999994,5.0,Лебедянская улица,14к1,1983.0,4.0,12.0,0.0,1.0,0.0,,1.0,0.0
2944,0.0,55.598634,37.615794,5.0,Дорожная улица,24К2,1971.0,4.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
3797,0.0,55.590526000000004,37.642501,5.0,Харьковский проезд,9К3,2000.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
2292,0.0,55.610285,37.736303,5.0,Воронежская улица,24,1985.0,4.0,16.0,0.0,1.0,1.0,,1.0,0.0
27,0.0,55.642504,37.6168,5.0,Балаклавский проспект,4К1,1962.0,,9.0,0.0,1.0,0.0,1.0,1.0,0.0
2888,0.0,55.654965000000004,37.615407,5.0,Болотниковская улица,3К6,1967.0,4.0,12.0,0.0,1.0,0.0,,1.0,0.0
4674,0.0,55.71641700000001,37.610027,5.0,улица Шухова,19,1967.0,,9.0,0.0,1.0,0.0,,1.0,
9008,0.0,55.722643999999995,37.646021999999995,5.0,проезд Жуков,21Б,2019.0,2.0,10.0,0.0,1.0,1.0,0.0,,
8432,0.0,55.745498,37.717940999999996,4.0,3-я Кабельная улица,2,1930.0,1.0,5.0,0.0,1.0,0.0,,,0.0
5201,0.0,55.578228,37.655877000000004,5.0,Булатниковская улица,3К4,1983.0,,10.0,0.0,1.0,1.0,,1.0,
9172,0.0,55.592576,37.643111,5.0,Харьковский проезд,5К1,1976.0,3.0,12.0,0.0,1.0,0.0,,1.0,0.0
9434,0.0,55.61245600000001,37.711976,5.0,Каширское шоссе,102К2,1974.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
8397,0.0,55.652756000000004,37.609415999999996,5.0,Чонгарский бульвар,11,2003.0,3.0,17.0,0.0,1.0,1.0,,,0.0
907,0.0,55.63795699999999,37.591881,5.0,Северное Чертаново мкр,5кА,1983.0,3.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0
7629,0.0,55.705923999999996,37.660090000000004,5.0,2-й Автозаводский проезд,5,1954.0,,7.0,0.0,1.0,0.0,,,0.0
4163,0.0,55.591101,37.64622,5.0,Медынская улица,4К2,,4.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0
6862,0.0,55.631508,37.671139000000004,5.0,Ереванская улица,7к1,1966.0,4.0,5.0,1.0,0.0,0.0,,,0.0
1857,0.0,55.595781,37.646085,5.0,Харьковский проезд,1К3,1976.0,4.0,16.0,0.0,1.0,1.0,,,0.0
3458,0.0,55.585041000000004,37.69039,5.0,Лебедянская улица,28К1,1983.0,4.0,12.0,1.0,1.0,1.0,,,0.0
4053,0.0,55.60583100000001,37.737956,5.0,Ясеневая улица,31К2,1977.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
1709,0.0,55.628637,37.652319,5.0,Кавказский бульвар,42К1,1964.0,3.0,5.0,1.0,0.0,0.0,,,0.0
7817,0.0,55.618486,37.760548,5.0,Ореховый бульвар,67К1,1986.0,3.0,14.0,0.0,1.0,0.0,,1.0,0.0
9391,0.0,55.627188000000004,37.675559,5.0,Ереванская улица,24К2,1966.0,4.0,5.0,1.0,0.0,0.0,,,0.0
1634,0.0,55.611297,37.582736,5.0,улица Красного Маяка,13К5,1975.0,2.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
1870,0.0,55.682737,37.676439,5.0,Кленовый бульвар,9К2,1965.0,4.0,9.0,0.0,1.0,0.0,,,0.0
4890,0.0,55.589341000000005,37.601268,5.0,Варшавское шоссе,141к8,2017.0,3.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0
1830,0.0,55.626548,37.725963,5.0,Борисовский проезд,15К1,1984.0,3.0,14.0,0.0,1.0,0.0,,1.0,0.0
359,0.0,55.597820999999996,37.65549,5.0,Касимовская улица,13,1972.0,4.0,12.0,0.0,1.0,0.0,1.0,1.0,0.0
2991,0.0,55.685315,37.683464,5.0,Якорная улица,8К1,1966.0,4.0,9.0,0.0,1.0,0.0,,,0.0
8559,0.0,55.580574,37.689357,5.0,Загорьевская улица,17,2003.0,2.0,24.0,1.0,1.0,1.0,,,0.0
7453,0.0,55.574206999999994,37.666162,5.0,Загорьевский проезд,7К2,1982.0,4.0,12.0,0.0,1.0,0.0,,1.0,0.0
6572,0.0,55.616915000000006,37.647217,5.0,улица Бехтерева,43К2,1971.0,4.0,12.0,0.0,1.0,0.0,,1.0,0.0
2553,0.0,55.58049200000001,37.688359999999996,5.0,Загорьевская улица,15,2003.0,3.0,24.0,0.0,1.0,1.0,,1.0,0.0
3542,0.0,55.608729000000004,37.603927,5.0,Кировоградская улица,17К1,1981.0,3.0,16.0,1.0,0.0,0.0,,,0.0
933,0.0,55.678047,37.677301,5.0,Кленовый бульвар,24,1967.0,4.0,12.0,0.0,1.0,0.0,,1.0,0.0
747,0.0,55.636727,37.720753,5.0,улица Борисовские Пруды,15К2,1992.0,4.0,16.0,0.0,1.0,1.0,,,0.0
2275,0.0,55.617068,37.700540999999994,5.0,Шипиловская улица,8к1,1979.0,4.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
7669,0.0,55.617739,37.647971000000005,5.0,улица Бехтерева,41К3,1969.0,3.0,9.0,0.0,1.0,1.0,1.0,1.0,0.0
3470,0.0,55.635462,37.739743,5.0,улица Борисовские Пруды,10К1,1997.0,3.0,16.0,0.0,1.0,1.0,,,0.0
6034,0.0,55.70298199999999,37.948844,4.0,улица Лавриненко,13к3,2020.0,3.0,17.0,1.0,1.0,1.0,1.0,,
8764,0.0,55.705488,37.920691,4.0,Рождественская улица,23/33,2010.0,,17.0,0.0,1.0,1.0,1.0,,0.0
1730,0.0,55.765179,37.705149,4.0,Наличная улица,5,1988.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
7654,0.0,55.63031899999999,37.593146999999995,5.0,Сумской проезд,21К2,1973.0,4.0,14.0,0.0,1.0,0.0,,1.0,0.0
5399,0.0,55.600322999999996,37.660665,5.0,Бирюлевская улица,8,1972.0,4.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0
2172,0.0,55.69835,37.937427,4.0,Покровская улица,17к1,2018.0,,17.0,1.0,1.0,1.0,1.0,1.0,0.0
6031,0.0,55.64733100000001,37.717519,4.0,Новочеркасский бульвар,1,1980.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0
3981,0.0,55.702414000000005,37.940427,4.0,улица Вертолетчиков,9к1,2017.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0
3601,1.0,55.70143,37.944514,4.0,улица Лавриненко,3,2018.0,,17.0,0.0,1.0,1.0,1.0,,0.0
4984,0.0,55.708273,37.783328999999995,4.0,улица Федора Полетаева,28,1966.0,4.0,12.0,0.0,1.0,1.0,,,0.0
3834,0.0,55.703047999999995,37.918409000000004,4.0,Рождественская улица,14,2011.0,2.0,17.0,0.0,1.0,1.0,1.0,1.0,3.0
8108,0.0,55.69903000000001,37.938711,4.0,Покровская улица,12,2017.0,,25.0,1.0,1.0,1.0,1.0,1.0,0.0
3862,0.0,55.724353,37.741009999999996,4.0,2-й Грайвороновский проезд,38к1,2017.0,2.0,24.0,0.0,1.0,1.0,0.0,,0.0
8804,0.0,55.698533,37.935513,4.0,Покровская улица,17Ак1,2018.0,,25.0,1.0,1.0,1.0,1.0,1.0,0.0
5060,0.0,55.705102000000004,37.792016,4.0,улица Академика Скрябина,28К2,1968.0,3.0,9.0,1.0,0.0,0.0,,,0.0
9633,0.0,55.695626000000004,37.821661,4.0,Ферганский проезд,7К1,1969.0,2.0,9.0,1.0,1.0,0.0,,1.0,
4001,0.0,55.72886999999999,37.739554999999996,4.0,Рязанский проспект,2/1к2Б,2017.0,,24.0,1.0,1.0,1.0,,0.0,
2365,0.0,55.666557999999995,37.788387,4.0,улица Марьинский Парк,35,2003.0,3.0,10.0,0.0,1.0,1.0,,1.0,0.0
2462,0.0,55.698203,37.914915,4.0,проспект Защитников Москвы,1,2012.0,3.0,17.0,0.0,1.0,1.0,1.0,,0.0
7355,0.0,55.698903,37.915831,4.0,проспект Защитников Москвы,3к1,,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
2920,0.0,55.703185,37.931713,4.0,Рождественская улица,33,2016.0,3.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0
7537,0.0,55.748022,37.687111,4.0,шоссе Энтузиастов,1к1,2018.0,2.0,8.0,1.0,1.0,1.0,,1.0,0.0
4492,0.0,55.703194999999994,37.935432,4.0,улица Недорубова,20к1,2016.0,3.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0
7448,0.0,55.700044999999996,37.81928,4.0,Самаркандский Бульвар 137А кв-л,к5,1996.0,2.0,14.0,0.0,1.0,1.0,1.0,1.0,
5919,0.0,55.723643,37.737794,4.0,Грайвороново 90а кв-л,к11,1965.0,3.0,5.0,1.0,0.0,0.0,,,0.0
4790,0.0,55.661262,37.774445,4.0,Белореченская улица,34К1,2001.0,3.0,17.0,0.0,1.0,1.0,,,0.0
2575,0.0,55.71964200000001,37.801071,4.0,улица Хлобыстова,8К2,1984.0,4.0,16.0,0.0,1.0,0.0,,1.0,0.0
1560,0.0,55.750803000000005,37.698609000000005,4.0,проезд Невельского,3к1,2019.0,,9.0,1.0,1.0,1.0,0.0,0.0,
